IRIS;COM;DEP;NBUC10;RFUCQ110;RFUCQ210;RFUCQ310;RFUCIQ10;RFUCD110;RFUCD210;RFUCD310;RFUCD410;RFUCD610;RFUCD710;RFUCD810;RFUCD910;RFUCRD10;RFUCET10;RFUCGI10
920140107;92014;92;1463,7;23119;36034;50712;27593;13304;20186;26595;30859;41404;48093;55506;72253;5,4;57555,05;0,3804
920140108;92014;92;1787,6;23421;35395;46820;23399;15437;21570;25737;30977;39078;43235;51351;63026;4,1;25085,81;0,3121
920190101;92019;92;1198,5;17587;24788;34750;17163;11368;15842;19279;22059;28174;32586;36738;45309;4,0;19325,27;0,3119
920190102;92019;92;1286,2;23354;33548;47151;23797;15964;20724;25541;29173;38290;43538;51493;63752;4,0;29264,00;0,3319
920190103;92019;92;1064,1;23255;34749;48784;25529;15460;21109;25128;29840;39392;45020;53641;67641;4,4;30348,76;0,3324
920190104;92019;92;2857,2;16809;25265;37542;20733;10155;14882;18749;21780;29532;34460;41274;51156;5,0;19474,83;0,3344
920190105;92019;92;1261,0;8446;14213;22891;14445;4841;7427;10041;12335;16960;20751;25239;32051;6,6;13248,89;0,3817
920190106;92019;92;1766,7;9817;15418;21299;11482;5818;8990;11244;13118;17485;19989;23151;27598;4,7;8768,07;0,2997
920190107;92019;92;1736,7;7921;12683;18425;10504;3569;6750;8887;10584;14818;17319;20302;24392;6,8;9121,06;0,3510
920190108;92019;92;1607,0;7926;13068;18532;10606;4359;6896;9138;11056;15170;17205;20026;24089;5,5;8849,41;0,3354
920190109;92019;92;1798,3;16461;24644;35794;19333;9901;15234;17964;21010;28125;32716;38872;47958;4,8;20864,50;0,3355
920190110;92019;92;1057,3;18192;27355;38071;19879;12807;16913;20587;23916;31476;35242;41111;53991;4,2;18708,51;0,3065
920190111;92019;92;807,5;19210;26129;35871;16661;;;;;;;;;;;
920190112;92019;92;1322,1;23254;33526;45425;22171;16245;21723;25441;30004;37033;42250;48471;59323;3,7;29243,25;0,3075
920190113;92019;92;1508,7;23812;33784;46709;22897;15535;21550;25547;29511;38243;43386;49591;62638;4,0;24339,17;0,3093
920190114;92019;92;1019,9;25766;36459;51762;25996;;;;;;;;;;;
920200101;92020;92;2970,1;15930;25798;36247;20317;7980;13916;18084;22279;29630;33642;39566;48845;6,1;20518,73;0,3380
920200102;92020;92;1635,9;15505;25332;34618;19113;8708;13844;18267;22129;29251;32815;37235;47510;5,5;17011,57;0,3257
920200103;92020;92;1881,3;13709;21809;31459;17750;7806;12124;15366;18666;24609;28580;34720;43519;5,6;15864,46;0,3390
920200104;92020;92;1516,4;19652;27845;39121;19469;11187;17420;21176;24053;31338;36276;42052;53073;4,7;24052,35;0,3248
920200105;92020;92;1389,1;12870;19393;28462;15592;7306;11286;14200;16683;22395;25892;31692;41857;5,7;24713,98;0,3750
920200106;92020;92;2190,5;19499;28433;39304;19805;12192;17296;21400;25473;32071;37112;42716;55280;4,5;24066,17;0,3181
920200107;92020;92;2212,9;21886;29971;41143;19257;14222;19671;23300;26448;34057;38885;44457;54949;3,9;20942,97;0,2957
920200108;92020;92;1925,4;14758;23094;33505;18747;9006;13208;16623;20233;26063;30784;36158;45315;5,0;15774,71;0,3243
920200109;92020;92;2926,8;19452;27954;40080;20628;11985;17424;21173;24707;32231;37547;43637;55683;4,6;25788,71;0,3393
920200111;92020;92;1649,0;19427;28021;39404;19977;12978;17912;20823;24640;31663;37127;43155;50898;3,9;19623,81;0,3052
920200112;92020;92;2390,1;24169;33927;45246;21077;16076;22012;26182;29871;38311;42362;48343;60870;3,8;40497,41;0,3109
920220101;92022;92;1718,9;29933;42291;57560;27627;20321;27545;32660;37248;47917;53882;61517;83565;4,1;35178,82;0,3223
920220102;92022;92;1667,4;20494;29916;43081;22587;11553;18254;22020;26025;34569;40274;46489;57033;4,9;21246,39;0,3217
920220103;92022;92;1494,8;22115;31361;43244;21129;14725;20009;23625;27607;35953;40420;46687;56992;3,9;32003,84;0,3202
920220104;92022;92;1464,2;17124;26902;39245;22121;10543;15434;18722;22901;32028;37042;41820;51483;4,9;18296,85;0,3192
920220105;92022;92;1515,4;13181;20746;28903;15722;8020;11995;14458;17599;23692;26657;31607;37864;4,7;12768,55;0,3027
920220106;92022;92;1312,0;16210;26204;38067;21857;9384;14042;18270;22601;30992;34399;41226;52741;5,6;17980,71;0,3300
920220107;92022;92;1391,6;18106;28057;43805;25699;10648;15438;20071;23863;33721;40644;48599;63297;5,9;31647,98;0,3900
920220108;92022;92;1293,1;15894;25152;37129;21235;9775;14015;17786;21405;29405;33594;41349;51399;5,3;18400,05;0,3360
920220109;92022;92;1292,5;22296;33434;47912;25616;14180;19094;24590;28325;37841;43993;53364;66169;4,7;27145,88;0,3327
920230101;92023;92;1315,7;19452;29604;46000;26548;12940;17366;21634;25680;35375;42050;50410;72487;5,6;49606,66;0,4075
920230102;92023;92;2004,6;19024;28305;39147;20123;11997;17061;21041;24598;31796;36798;41935;53080;4,4;23667,22;0,3254
920230103;92023;92;1543,4;18571;27747;39909;21338;11052;16306;21210;24300;31343;36323;43052;54963;5,0;21391,52;0,3347
920230104;92023;92;2577,5;19957;28178;39366;19409;12408;17721;21493;24817;32315;36991;43134;54954;4,4;26043,98;0,3329
920230105;92023;92;2107,1;22062;32312;45413;23351;15116;19724;24176;28431;36825;42971;49250;64667;4,3;24491,79;0,3177
920230201;92023;92;1610,1;22148;31979;45860;23712;13764;19441;24493;28813;35982;42201;50688;65597;4,8;44667,87;0,3698
920230202;92023;92;2105,4;21393;31977;46514;25121;13317;18712;23571;27306;36711;43191;51674;70720;5,3;39887,67;0,3795
920230203;92023;92;1690,0;20993;31653;47975;26982;13394;18357;23313;27572;37030;44100;53587;69040;5,2;27948,52;0,3535
920230301;92023;92;1569,0;17932;26412;37552;19620;10786;15935;19904;23425;30711;34939;41318;51201;4,7;22933,29;0,3313
920230302;92023;92;1589,4;17950;26387;37339;19389;11400;15894;19638;22855;29651;34521;41314;50345;4,4;20265,64;0,3195
920230303;92023;92;1615,1;22030;33423;46847;24817;13488;19879;25000;28944;38016;43023;50052;66318;4,9;33886,56;0,3362
920230304;92023;92;1525,4;23877;34874;49915;26038;16640;22093;25944;30143;39905;46381;54999;68640;4,1;36099,24;0,3372
920230401;92023;92;1991,5;21243;30154;43094;21851;15054;19438;22845;26328;34778;39617;46036;59009;3,9;22356,41;0,3100
920230402;92023;92;1743,9;17149;26626;36411;19262;9035;14911;19116;23146;29730;34093;39651;49867;5,5;20406,68;0,3297
920230501;92023;92;1325,3;9802;15254;21800;11998;6323;8336;10855;12899;17740;20049;23681;28089;4,4;9455,11;0,3072
920230502;92023;92;1543,9;9706;15369;22414;12708;5033;8150;11072;13114;17877;20846;24619;30472;6,1;11591,49;0,3464
920230503;92023;92;1417,2;9062;14627;21199;12137;3943;7854;10387;12797;16916;19683;22977;27580;7,0;9265,55;0,3268
920230504;92023;92;1526,6;9166;15544;22772;13606;4979;8303;10629;13214;17977;20954;24372;31267;6,3;10632,43;0,3410
920230505;92023;92;1902,5;7865;13407;19590;11725;4607;7159;9499;11433;15587;18015;21293;25285;5,5;8134,90;0,3199
920230506;92023;92;1409,9;19284;26934;37457;18173;11977;17172;21020;24003;30276;34166;40552;49388;4,1;20503,92;0,3009
920230507;92023;92;1268,9;18043;25347;35652;17609;9536;16512;19780;22599;29163;33427;38092;47593;5,0;18248,99;0,3185
920240101;92024;92;1682,6;9784;19105;29139;19355;4747;8506;11283;14817;22583;26875;32171;42217;8,9;16431,65;0,3941
920240102;92024;92;1516,6;11713;19886;30728;19015;6211;10205;13014;16353;23483;27988;34032;43583;7,0;15860,31;0,3699
920240103;92024;92;1821,4;9787;18781;30663;20876;5228;8054;11593;15184;22544;27934;34451;43100;8,2;20379,40;0,4073
920240104;92024;92;2213,4;9501;16178;26470;16969;5653;8350;10937;13348;19866;23925;29557;39852;7,0;16649,31;0,4002
920240201;92024;92;1884,1;11854;19075;29289;17435;5961;10259;12901;15710;22307;26677;31850;39986;6,7;14919,84;0,3578
920240202;92024;92;1319,2;6671;12419;21766;15095;2503;5370;7567;10267;14741;18354;24671;34408;13,7;14065,03;0,4481
920240203;92024;92;1568,7;9749;17666;27989;18240;4529;8145;11202;14332;21892;25401;30183;37527;8,3;14485,24;0,3840
920240301;92024;92;1840,4;8429;12983;19388;10959;4285;7416;9241;11058;15118;17628;21022;25526;6,0;8543,21;0,3291
920240302;92024;92;1149,3;10036;16419;24277;14241;5000;8708;11011;14078;19476;22510;26763;34777;7,0;12411,96;0,3524
920240303;92024;92;1047,5;11625;19244;28048;16423;5778;10285;13427;15441;22691;25928;30359;37643;6,5;13616,69;0,3452
920240304;92024;92;2929,7;10434;17619;26103;15669;6358;8852;11860;14760;20784;24358;28457;35815;5,6;13802,10;0,3551
920240401;92024;92;2264,2;10405;17156;25061;14656;5499;9319;12015;14044;19899;23071;27804;35355;6,4;27630,74;0,3848
920240402;92024;92;1642,8;9026;17248;26879;17853;4050;7790;10449;13366;20731;24783;29578;36453;9,0;13821,06;0,3867
920240403;92024;92;1472,0;9009;16478;26217;17208;4053;7835;10151;13032;20298;24203;28735;36533;9,0;14888,86;0,3942
920240404;92024;92;1666,8;8750;13774;20509;11759;4153;7531;9831;11974;16213;19098;22630;28152;6,8;10194,04;0,3506
920240405;92024;92;2031,6;8091;13422;21003;12912;4148;7044;9100;10945;16109;19326;23222;29752;7,2;12056,87;0,3807
920240501;92024;92;1728,0;5115;8284;15514;10399;2586;4455;5490;7011;10204;13377;18471;25741;10,0;11447,21;0,4480
920240502;92024;92;2016,0;9419;18476;30004;20585;5463;8234;10682;14259;22070;27181;33031;45003;8,2;18977,59;0,4171
920240503;92024;92;1761,4;7092;13702;25354;18262;4247;6204;8138;10993;17681;22684;28297;37762;8,9;17739,04;0,4384
920240504;92024;92;2307,5;9943;17909;29775;19832;4817;8336;11149;14727;22516;26845;32860;42099;8,7;21115,84;0,4157
920240601;92024;92;2990,4;11841;20178;28920;17079;6620;9909;13374;17004;23150;26275;31666;40427;6,1;16730,43;0,3623
920240602;92024;92;2358,9;15073;25407;36695;21622;6858;12182;16776;20963;29097;33744;40188;50594;7,4;20083,80;0,3650
920250101;92025;92;1638,1;17076;27369;38745;21669;8024;14480;18984;23178;31468;35588;42763;53341;6,6;29390,44;0,3808
920250102;92025;92;1983,1;15518;25820;36119;20601;7497;13268;17796;21712;29253;33590;40552;52838;7,0;25778,67;0,3738
920250103;92025;92;1737,4;16393;27713;41732;25339;7828;13905;18784;23467;32803;38065;47005;60020;7,7;24934,14;0,3816
920250104;92025;92;1550,4;19220;29092;43165;23946;10882;17115;21222;25111;34184;39617;46140;59970;5,5;24646,20;0,3501
920250105;92025;92;1368,8;19346;30854;46440;27094;9561;16599;22041;26392;36038;42185;51704;64250;6,7;28290,23;0,3688
920250106;92025;92;1417,9;15681;24417;33163;17482;8321;13528;17794;21232;27723;30957;36474;43888;5,3;16620,35;0,3196
920250107;92025;92;1695,3;17345;27105;39393;22048;9558;15763;19249;23147;31520;36000;43913;59434;6,2;23546,04;0,3638
920250108;92025;92;1623,5;20481;33077;48423;27942;10988;17739;23505;27922;37944;44214;53388;69736;6,3;32290,41;0,3766
920250109;92025;92;2336,4;18153;28149;41549;23396;10305;15740;20158;24141;32575;37573;46395;58283;5,7;23690,95;0,3540
920250110;92025;92;1565,2;18548;27020;39509;20961;10181;16404;20371;23275;31073;36339;43618;57855;5,7;25845,79;0,3639
920250111;92025;92;1799,6;18859;28841;41528;22669;10030;16231;21318;24831;33382;38987;45980;59404;5,9;27127,71;0,3513
920250113;92025;92;2011,3;15661;25220;37268;21607;7839;13675;17679;21904;29393;33931;40269;52185;6,7;21995,34;0,3658
920250201;92025;92;1591,2;8146;12996;19961;11815;3984;6922;9172;11072;15116;17946;21619;27614;6,9;9572,36;0,3545
920250202;92025;92;1565,4;6655;12017;18757;12102;3068;5825;7539;9604;14398;17227;20588;26540;8,7;9689,28;0,3819
920250203;92025;92;2274,9;7390;11494;18518;11128;3994;6556;8236;9699;13981;16788;20283;25601;6,4;9129,99;0,3580
920250204;92025;92;1907,8;10134;17622;25842;15708;5833;8969;11690;14421;20878;23706;28350;38427;6,6;14579,05;0,3703
920250205;92025;92;1714,0;10085;16904;24723;14638;5361;8687;11204;13800;19985;23029;27222;33187;6,2;13105,82;0,3564
920250206;92025;92;1297,6;11778;18219;26502;14724;7113;10428;13177;15750;20975;24418;28984;38283;5,4;15408,83;0,3539
920250207;92025;92;1335,4;9463;14573;21423;11960;4791;8136;10761;12658;17006;19900;23182;28948;6,0;11281,54;0,3508
920250208;92025;92;979,8;8900;13768;20737;11837;4680;7873;10177;11921;16321;19286;22667;28920;6,2;10164,66;0,3466
920250209;92025;92;1397,1;9836;16153;23560;13724;5156;8666;11251;14051;18778;21602;25921;33350;6,5;11630,54;0,3439
920250210;92025;92;1722,6;9016;15616;24043;15027;4649;7645;10498;12868;18664;21775;26281;33936;7,3;12154,78;0,3649
920250211;92025;92;1267,6;7686;13834;23518;15832;3564;6143;8905;11067;16526;20847;26593;38271;10,7;15500,37;0,4370
920250212;92025;92;1402,1;12888;22311;33811;20923;6551;10822;15203;19174;25813;30676;37191;48470;7,4;26805,73;0,3908
920250301;92025;92;1415,3;6669;11433;17713;11044;3912;5646;7995;9676;13720;16028;19082;23921;6,1;9676,41;0,3671
920250302;92025;92;2330,7;13213;21645;32820;19607;7281;11444;15058;18880;25573;30107;35606;46730;6,4;19267,07;0,3677
920250303;92025;92;1798,9;11670;19182;29130;17460;6037;10125;13447;16178;22898;26785;30938;38769;6,4;14484,66;0,3513
920250304;92025;92;1848,6;16615;25519;38290;21676;10239;14522;18603;21633;29442;35282;41687;53052;5,2;20457,46;0,3477
920250305;92025;92;1602,9;11472;18519;25847;14375;6844;9928;13031;15757;20987;24123;28071;34101;5,0;27267,14;0,3414
920250306;92025;92;1653,0;16517;26480;37836;21319;8391;13821;18594;22058;30389;35074;41644;52488;6,3;24577,07;0,3712
920250401;92025;92;2495,5;9170;16185;25873;16703;4802;7674;10652;13618;19228;23090;29375;39047;8,1;15144,81;0,3987
920250402;92025;92;1752,5;6572;11313;16087;9515;3195;5559;7413;9304;13138;15192;17654;21843;6,8;8282,00;0,3584
920250403;92025;92;2894,0;6252;11972;20892;14640;2921;5237;7495;9342;15039;18806;24152;34293;11,7;14285,20;0,4468
920260101;92026;92;2267,8;20185;29745;43168;22983;11482;17687;22021;26294;34243;40268;47076;56306;4,9;23366,84;0,3302
920260102;92026;92;1707,7;17381;28791;42960;25579;9550;15219;20006;24333;33150;38432;47792;61043;6,4;26307,81;0,3737
920260103;92026;92;2106,7;15494;24465;35120;19626;7965;13009;16733;20953;28372;32264;37949;46824;5,9;17922,13;0,3417
920260201;92026;92;3125,0;21757;33660;47261;25504;12886;19420;24204;28815;38763;43945;51230;63377;4,9;24299,50;0,3247
920260202;92026;92;1720,3;21724;30940;42275;20551;13663;19253;23696;26970;34148;39455;45736;54587;4,0;20000,97;0,2972
920260203;92026;92;2881,3;23434;34667;50397;26963;13765;20596;25773;29986;39431;46684;55298;69111;5,0;28921,71;0,3363
920260204;92026;92;1659,4;17836;29074;45095;27259;10573;16487;19664;24411;34322;42189;50133;65904;6,2;35919,70;0,3894
920260301;92026;92;1499,7;17915;26297;38692;20777;9014;15722;19662;23072;30194;34629;41825;52572;5,8;21662,65;0,3477
920260302;92026;92;1584,0;21790;33549;46589;24799;14075;19761;23786;28732;39027;43628;51628;64377;4,6;22665,11;0,3179
920260303;92026;92;1725,2;23456;34147;49321;25865;13322;20278;25593;29520;39841;45107;54642;67991;5,1;28772,01;0,3443
920260304;92026;92;1465,8;26327;37801;54584;28257;17530;24151;28457;33168;44089;50210;59421;78348;4,5;58723,76;0,3865
920260305;92026;92;1716,7;19575;30987;44151;24576;11994;17477;22618;26119;36040;40953;48653;61273;5,1;27983,93;0,3457
920260402;92026;92;2010,6;13442;24481;37623;24181;7263;11537;15263;19834;29182;34346;40965;52505;7,2;23801,61;0,3904
920260403;92026;92;1925,9;11400;18033;29003;17603;6092;10012;12787;15299;21705;26454;32549;41679;6,8;16276,02;0,3753
920260404;92026;92;4111,7;9969;25300;39900;29931;3584;6895;13319;20111;30771;36675;44107;56346;15,7;22715,43;0,4220
920260405;92026;92;1857,3;15147;24252;33143;17997;7497;12916;17148;21195;26929;30891;36163;43544;5,8;15544,07;0,3260
920260406;92026;92;2860,4;19355;31660;45335;25980;10887;16471;21636;27300;36631;41728;48580;60080;5,5;24171,18;0,3429
920260501;92026;92;1173,5;14002;24571;35210;21208;7004;11979;16289;20349;28609;32607;38775;48602;6,9;16927,28;0,3500
920260502;92026;92;1756,1;11829;20065;33235;21406;6543;10130;13226;16453;24413;29410;37660;47833;7,3;24947,67;0,4130
920260503;92026;92;2303,1;19197;28218;39365;20168;11060;17152;20966;24287;31943;36777;43800;54891;5,0;20181,03;0,3257
920260504;92026;92;1234,3;10947;17507;27196;16249;5802;9030;12427;15318;21610;24892;29533;37684;6,5;14274,57;0,3626
920260505;92026;92;2006,0;18409;29832;42780;24371;7867;15672;21128;25610;34534;39525;46868;58856;7,5;33056,00;0,3688
920260506;92026;92;1033,9;7591;17733;28176;20585;3749;6714;9846;14512;20997;25543;30800;40110;10,7;16976,71;0,4229
920260601;92026;92;1800,9;18247;28032;41349;23102;12127;16396;20224;23975;33099;38553;45117;56101;4,6;19609,52;0,3244
920260602;92026;92;2449,0;18605;31008;46540;27935;10374;15938;20729;25573;36499;42480;50490;63835;6,2;27572,12;0,3660
920260603;92026;92;1921,5;16578;28526;43402;26824;8832;14001;18836;23568;33890;39870;47620;61852;7,0;33341,88;0,4064
920260701;92026;92;1297,6;18568;28516;42358;23790;9899;15597;21047;25109;32955;39033;44751;57566;5,8;20364,59;0,3382
920260702;92026;92;1364,7;14953;23827;35350;20397;8548;12909;16550;19905;27368;32641;38193;49117;5,7;19437,30;0,3516
920260703;92026;92;1454,8;19161;29703;39421;20260;9052;15175;21944;25641;33873;37028;43090;53385;5,9;21344,91;0,3352
920260704;92026;92;1798,1;19024;29389;44092;25068;11126;16751;20650;24947;34292;40718;47769;60173;5,4;25192,91;0,3552
920260705;92026;92;1143,8;25429;38377;55830;30401;15647;22040;28625;33550;45652;51341;60778;76443;4,9;41393,12;0,3611
920320101;92032;92;1523,1;16603;24112;32433;15830;9505;14854;17947;21230;27167;30217;34537;42297;4,4;15744,98;0,2923
920320102;92032;92;1251,8;17154;24287;33311;16157;9908;15067;18754;21087;27540;31053;37343;46310;4,7;18054,73;0,3182
920320103;92032;92;1436,6;8443;13304;20577;12134;4991;7190;9552;11839;15650;18852;22101;28247;5,7;10696,83;0,3550
920320104;92032;92;1337,9;23567;35218;48511;24944;14768;20639;25976;31361;39958;45852;53467;66429;4,5;24699,11;0,3115
920320105;92032;92;1675,5;16362;24984;37296;20934;10539;14848;17740;21812;29552;34423;40767;51959;4,9;18504,15;0,3312
920320106;92032;92;1185,7;16126;24221;33392;17266;10279;14429;18266;21191;27122;31182;36291;46085;4,5;18319,72;0,3250
920320107;92032;92;1396,6;17369;25941;38393;21024;11642;15949;19097;22931;29585;34961;41985;56423;4,8;26752,75;0,3473
920320108;92032;92;1237,2;16000;24800;35419;19419;7562;13525;17899;21044;29119;33207;37705;48713;6,4;18056,81;0,3379
920320109;92032;92;1446,7;20984;31655;45903;24919;12856;18500;23086;26741;36519;42229;50357;64387;5,0;25489,88;0,3393
920320110;92032;92;1219,8;22306;32311;43474;21169;14541;19526;24478;28089;36817;40746;46834;60482;4,2;22122,87;0,3089
920320111;92032;92;1519,0;19873;29436;41841;21968;12895;17706;21744;25565;33293;39211;45593;56688;4,4;22959,73;0,3248
920330101;92033;92;2410,6;20187;31512;46612;26425;12713;17462;22250;26577;36574;42536;52705;69816;5,5;49863,77;0,4191
920330102;92033;92;1443,4;21149;30338;42975;21826;13995;18566;23637;27151;35353;39667;46474;60507;4,3;24152,42;0,3274
920330103;92033;92;1063,3;28544;44501;70203;41659;16274;25280;31757;36796;50309;61749;78943;104818;6,4;66655,54;0,4337
920330104;92033;92;1235,6;19853;32039;52278;32425;12530;17480;22631;26950;39110;47318;58407;73091;5,8;38858,49;0,4057
920330105;92033;92;1488,0;25779;39821;58975;33196;16563;22252;29290;34522;45414;53465;66053;82748;5,0;41312,80;0,3647
920330106;92033;92;1276,5;20507;34221;53426;32919;11907;17491;22887;28488;38976;49330;60507;82190;6,9;39808,95;0,4087
920330107;92033;92;1812,3;20831;32523;51696;30865;11812;18399;22822;28137;39577;46784;57817;78084;6,6;35100,89;0,3907
920330108;92033;92;1764,4;20205;30901;53097;32892;13671;18557;21967;25957;38053;47654;59671;89492;6,5;73034,62;0,4888
920350101;92035;92;1843,6;15891;24501;34286;18395;9056;13849;18092;21120;27834;31818;36983;44363;4,9;17754,25;0,3228
920350102;92035;92;1583,2;15192;23938;35590;20398;7692;12951;16872;20800;27843;32505;38189;46785;6,1;17711,92;0,3429
920350103;92035;92;1464,2;17460;27947;39994;22534;8226;14726;19837;24153;31799;36557;44434;57027;6,9;23104,36;0,3640
920350104;92035;92;1776,0;22532;34169;47185;24653;15460;20218;24700;28839;38302;43405;51901;67368;4,4;29267,19;0,3386
920350105;92035;92;1945,3;20318;30262;44710;24392;13522;18631;22294;25522;36199;41453;49603;65149;4,8;26990,25;0,3496
920350106;92035;92;1309,6;17115;27484;40342;23227;8800;13938;19005;23274;31104;36873;44367;58172;6,6;22064,03;0,3575
920350108;92035;92;1975,3;18470;30851;45159;26689;10604;15899;20884;25898;35021;41850;50364;68510;6,5;46685,73;0,4130
920350109;92035;92;1850,8;17418;29365;43691;26273;9760;14938;19927;23953;34428;40378;48233;63385;6,5;26250,89;0,3695
920350110;92035;92;2029,8;22813;33906;49603;26790;14498;20666;24691;29455;39861;45528;53439;70760;4,9;31081,73;0,3484
