IRIS;COM;DEP;NBUC11;RFUCQ111;RFUCQ211;RFUCQ311;RFUCIQ11;RFUCD111;RFUCD211;RFUCD311;RFUCD411;RFUCD611;RFUCD711;RFUCD811;RFUCD911;RFUCRD11;RFUCET11;RFUCGI11
930720104;93072;93;1859,9;4907;8491;13120;8213;1299;3931;5736;7009;9861;11881;14550;19663;15,1;7077,56;0,3966
930720105;93072;93;1187,0;4899;10311;16214;11315;631;3792;6237;8350;12621;14987;18181;23145;36,7;9435,09;0,4211
930720106;93072;93;977,4;6267;11972;18107;11840;;;;;;;;;;;
930720107;93072;93;1650,7;7339;12198;19057;11718;2673;5948;8315;10256;14833;17566;20975;26317;9,8;11181,31;0,3819
930720109;93072;93;974,0;8500;14430;21982;13482;3749;6874;9216;11742;16953;20206;24029;30127;8,0;10732,39;0,3683
930720110;93072;93;1532,2;6581;11526;17563;10982;2436;5803;7592;9676;13315;16104;19239;23025;9,5;8435,23;0,3650
930720111;93072;93;1620,0;7763;13784;20042;12279;3578;6450;8871;10895;16259;18809;22241;27445;7,7;10261,47;0,3653
930720112;93072;93;1844,3;7125;11679;17849;10724;3160;5933;8209;9775;14055;16460;19481;23622;7,5;8662,65;0,3572
930720113;93072;93;1026,5;5907;10891;17522;11615;2227;4901;6961;8528;13202;16075;19717;24498;11,0;9218,00;0,4030
930720114;93072;93;1635,5;7432;13327;20906;13474;3396;6127;8597;10480;16099;19212;23187;29753;8,8;11365,37;0,3861
930720115;93072;93;1559,5;7737;15114;21600;13863;3260;6476;9535;12354;17331;20032;23400;28889;8,9;10329,85;0,3643
930720116;93072;93;1604,3;8662;16259;24123;15461;4302;7028;9875;13071;18896;22423;26787;32823;7,6;16685,90;0,3859
930720117;93072;93;1833,1;7272;14956;22827;15555;3329;6183;8828;12429;17880;21049;25351;30796;9,3;13995,66;0,3983
930730101;93073;93;1476,7;12998;18971;24921;11923;7701;11796;14087;16764;20913;23465;27047;32037;4,2;18506,46;0,3013
930730201;93073;93;1788,3;14714;21836;29047;14333;10099;13318;16055;19068;24297;27300;31682;39104;3,9;12767,65;0,2847
930730202;93073;93;1290,6;15232;21466;28467;13235;9785;13374;16520;19081;24351;27042;31073;37104;3,8;23019,76;0,3143
930730301;93073;93;1897,2;13797;20736;28033;14236;8735;12343;15486;18375;23520;26345;30112;37820;4,3;16531,96;0,3182
930730302;93073;93;1458,6;16976;23399;30326;13350;10710;15344;18464;21019;25787;28794;32822;38791;3,6;12517,87;0,2664
930730303;93073;93;1673,3;16290;23050;30951;14661;11187;14878;17527;19999;25502;28979;32332;38493;3,4;12453,71;0,2671
930730304;93073;93;1577,7;15726;22580;29360;13634;9207;13928;17022;19781;25330;28406;31373;36849;4,0;13017,39;0,2826
930730401;93073;93;2765,7;6073;10347;16150;10077;2619;5013;6851;8642;12244;14710;18002;23445;9,0;8587,92;0,3807
930730402;93073;93;2135,9;8344;13875;19971;11627;4390;7226;9658;12000;16077;18792;21681;26529;6,0;9205,06;0,3324
930730403;93073;93;1735,0;10513;18834;26552;16039;4930;9002;12021;15372;21618;24946;28424;33755;6,8;12111,68;0,3352
930730404;93073;93;861,5;5697;9935;14429;8732;;;;;;;;;;;
930730501;93073;93;1860,9;16803;23636;31937;15134;10517;14969;18463;21378;26611;29433;33621;39586;3,8;15162,32;0,2783
930730502;93073;93;2323,8;15797;22687;30567;14770;9781;13760;17576;20301;25382;28566;32536;37355;3,8;12348,96;0,2785
930770101;93077;93;1348,1;16991;27451;39404;22413;8916;14958;19345;23264;31260;36617;42234;54289;6,1;22246,43;0,3542
930770102;93077;93;1680,9;12604;21779;31347;18743;5171;10336;14843;18206;25089;29058;34490;42791;8,3;19839,70;0,3839
930770103;93077;93;1872,7;7607;13572;19386;11779;3632;6560;8557;10618;15660;17911;21632;26365;7,3;9135,09;0,3506
930770104;93077;93;1300,0;17500;26415;37397;19897;10136;15536;19171;22641;30800;34684;42031;54360;5,4;53147,30;0,3646
930770105;93077;93;1749,0;16375;25403;35162;18787;7357;14042;18189;22162;28601;32971;38164;48343;6,6;20480,41;0,3473
930770106;93077;93;2085,0;13197;22998;33173;19976;7016;11158;15559;19540;26441;30334;35720;45384;6,5;28159,27;0,3880
930770107;93077;93;1400,8;17374;26086;38990;21616;10236;15550;18929;22473;30123;36092;42771;55186;5,4;25921,83;0,3640
930770108;93077;93;1216,3;9166;14518;20027;10861;6082;8287;10667;12734;16124;18498;21841;26404;4,3;8362,28;0,3001
930770109;93077;93;1890,5;16163;23742;34161;17998;7138;13816;18015;21151;27502;31468;37098;45909;6,4;19323,82;0,3460
930770110;93077;93;1780,0;18635;27065;37467;18832;12212;16855;20450;23845;30632;34824;40265;50222;4,1;18201,64;0,3053
930770111;93077;93;1129,4;9551;14659;20931;11380;5183;7791;10739;12527;17105;19094;22217;26673;5,1;9202,94;0,3188
930770112;93077;93;2621,6;6326;14865;25614;19288;2808;5093;7425;10371;19222;23331;27990;35888;12,8;16805,78;0,4462
930780101;93078;93;;;;;;;;;;;;;;;;
930780102;93078;93;1279,4;16574;24529;31569;14995;11558;14844;18805;21729;26760;29718;33294;40115;3,5;17273,77;0,2784
930780103;93078;93;1126,4;15117;21130;27921;12804;9872;12937;16378;19208;23608;26468;29986;35667;3,6;12335,29;0,2743
930780104;93078;93;3303,1;11517;17324;24477;12960;7419;10287;12665;14788;19827;22688;26510;32611;4,4;11185,55;0,3035
930780105;93078;93;1720,7;8156;13073;19758;11602;3556;6938;8881;10939;15484;18483;21728;26488;7,4;13110,54;0,3577
930780106;93078;93;1283,6;9662;16030;23457;13795;5763;8407;11153;14107;19048;22107;25766;31528;5,5;11520,67;0,3407
930780107;93078;93;1403,0;12847;18746;27274;14427;7800;11201;14010;16726;21935;25624;28725;34817;4,5;13783,61;0,3183
930780108;93078;93;1073,2;8107;12671;18788;10681;4317;6784;8786;10310;14915;17195;20238;24342;5,6;8868,45;0,3418
930780109;93078;93;1212,8;7622;12780;19490;11868;3955;6789;8853;10781;15470;17992;20717;25130;6,4;8966,21;0,3431
930780110;93078;93;1262,0;11273;16533;24008;12735;6909;9602;12270;14120;19128;21911;25942;31705;4,6;9744,88;0,2991
930780111;93078;93;1237,8;9143;15344;23339;14196;5192;7660;10337;13106;18161;21100;25760;30308;5,8;11182,35;0,3486
930780112;93078;93;1313,8;7433;12381;18055;10622;4071;6098;8284;10056;14160;16506;19486;24723;6,1;8720,15;0,3479
930780113;93078;93;1293,5;10115;16776;23900;13785;6111;9053;11139;14408;19132;22566;25708;30958;5,1;10428,54;0,3178
930780114;93078;93;1428,8;12276;19491;27749;15473;7915;10889;13754;16390;22336;25599;30444;38305;4,8;14955,97;0,3310
930780115;93078;93;827,2;6050;9696;15241;9191;;;;;;;;;;;
930780116;93078;93;2004,6;12685;20022;28063;15378;6459;10917;14637;17242;22843;26179;30611;37665;5,8;13765,17;0,3293
930790101;93079;93;1295,2;6777;11939;17802;11025;3046;5932;7654;9974;14233;16750;19764;24749;8,1;9365,99;0,3736
930790102;93079;93;2554,4;7403;12492;19504;12101;3907;6534;8372;10275;14891;17707;21102;26200;6,7;9601,44;0,3607
930790103;93079;93;1279,1;5839;10337;17308;11469;2760;5125;6639;8513;12778;15651;18865;23404;8,5;8779,99;0,3888
930790104;93079;93;1229,2;7894;12673;18828;10934;4457;7053;8930;10743;14683;17009;19940;25985;5,8;10354,50;0,3519
930790105;93079;93;1470,0;6990;11509;17997;11007;4083;6106;8261;9919;13924;16590;20082;24410;6,0;8183,66;0,3435
940020101;94002;94;1887,9;10307;19349;27609;17302;4965;8544;12148;16238;22634;25807;30373;38517;7,8;15075,52;0,3711
940020102;94002;94;2660,4;10460;18960;29072;18612;4850;8869;12111;15460;22900;26755;31448;39416;8,1;14941,82;0,3713
940020103;94002;94;1954,5;12538;20566;31172;18634;6183;10924;13853;17391;24283;28746;34293;44890;7,3;16089,73;0,3638
940020104;94002;94;2246,2;10569;20168;29974;19405;4781;8687;12609;16358;23791;27777;32484;40768;8,5;15739,27;0,3750
940020105;94002;94;2574,0;11932;22256;33838;21906;5502;9769;13972;17936;26600;31147;36759;45971;8,4;17334,34;0,3758
940020106;94002;94;2532,2;9397;16512;23912;14515;4442;7680;10850;13397;18998;22278;26534;33332;7,5;11743,63;0,3578
940020107;94002;94;1991,8;14046;21697;31241;17195;7807;11524;15641;18775;25312;28982;33863;41141;5,3;14289,89;0,3230
940020108;94002;94;1759,6;13360;23577;33942;20583;6896;11491;15547;19393;26351;31226;36985;45605;6,6;17540,00;0,3581
940020109;94002;94;2216,2;15889;24997;34004;18115;8488;14027;17605;21281;28333;31970;36668;43428;5,1;16529,72;0,3226
940020201;94002;94;1686,2;14024;23007;31901;17878;7787;12095;15694;19405;26167;29883;34149;41998;5,4;15665,68;0,3300
940020202;94002;94;2262,6;7295;13561;20201;12906;3242;6027;8724;10919;15889;18726;21615;26363;8,1;9493,17;0,3615
940020203;94002;94;2208,6;7719;13323;22431;14712;2816;6248;8773;10651;16113;20581;24745;31981;11,4;14600,39;0,4213
940020204;94002;94;1125,4;4376;8653;15058;10682;1333;3370;5471;7471;10335;12680;17564;22427;16,8;8496,67;0,4310
940020205;94002;94;987,1;9675;17780;27623;17948;;;;;;;;;;;
940020206;94002;94;1998,2;10114;16700;23378;13264;5006;8837;11412;14018;19402;21831;25478;30709;6,1;10625,12;0,3320
940030101;94003;94;1602,6;11876;19506;28899;17023;5615;9395;13367;16662;22952;27078;31584;38584;6,9;15489,19;0,3603
940030102;94003;94;1275,5;8745;16217;24532;15787;4481;7634;10210;12796;19036;22700;26959;35674;8,0;15564,76;0,3950
940030103;94003;94;1460,8;15306;25326;35610;20304;7098;12068;17719;21834;28887;33540;40233;50373;7,1;18924,80;0,3580
940030104;94003;94;1289,5;10190;17485;26650;16460;4594;9023;11543;14209;20916;24130;29646;35875;7,8;15022,83;0,3788
940030105;94003;94;2005,4;10643;17419;25207;14564;4990;8898;12001;14718;20053;23098;28441;35806;7,2;14906,65;0,3708
940030106;94003;94;1678,0;10829;19114;29748;18920;5427;9521;12355;15667;23537;27210;33238;41167;7,6;16206,14;0,3758
940030107;94003;94;1384,2;14617;23445;33797;19180;8366;12532;16669;20752;27089;31366;37723;48155;5,8;22118,14;0,3620
940030108;94003;94;1171,7;15829;23874;33212;17383;8357;13325;17899;20557;26650;30840;36452;45423;5,4;19126,46;0,3398
940030109;94003;94;1255,7;15834;25288;37129;21296;8103;13452;17114;21225;28930;34057;39974;49357;6,1;21258,28;0,3611
940040101;94004;94;1722,5;8832;14657;21837;13005;5353;8106;9678;12810;17373;20294;24393;29736;5,6;11475,64;0,3486
940040102;94004;94;2125,8;8744;15136;22963;14219;4688;7539;10106;12588;17960;20961;25022;31138;6,6;11065,49;0,3531
940040103;94004;94;1108,4;5907;10412;16704;10797;3420;4897;6426;8813;13124;15308;18357;23836;7,0;8810,15;0,3827
940040104;94004;94;1448,4;13303;21301;29635;16332;7826;11566;14856;18207;24366;27865;31875;39276;5,0;14289,83;0,3235
940040105;94004;94;2159,6;13961;21259;29995;16034;7288;11834;15350;18240;24389;28175;32241;39032;5,4;20275,46;0,3329
940040106;94004;94;1684,2;18931;25987;35240;16309;13769;17688;20192;23331;29001;32741;37403;45368;3,3;14868,54;0,2692
940110101;94011;94;;;;;;;;;;;;;;;;
940110102;94011;94;1386,7;13480;21839;30922;17442;6655;11243;15325;18883;25550;28854;33365;41682;6,3;16873,82;0,3454
940110103;94011;94;1288,2;16360;24626;33942;17582;10030;14774;17693;21184;27683;32302;37237;47570;4,7;19679,62;0,3337
940110104;94011;94;1257,9;7078;12750;18690;11612;2165;5560;8219;10883;14728;17356;20203;24922;11,5;9251,22;0,3680
940110105;94011;94;1696,5;8556;13159;18800;10244;5493;7580;9260;10954;15031;17647;20298;24868;4,5;7783,20;0,3093
940110106;94011;94;1416,7;8003;13084;19095;11092;4345;6658;8881;11112;15311;17443;20846;26617;6,1;8866,55;0,3419
940110107;94011;94;1036,8;9397;15405;21408;12011;4307;7884;10509;12645;17897;20193;22871;26557;6,2;9273,06;0,3213
940110108;94011;94;2196,3;10083;16230;22718;12635;6180;8780;11194;13729;18638;21218;24682;29470;4,8;9926,46;0,3124
940150101;94015;94;2241,9;24424;36177;52723;28299;16047;22009;26698;31552;41699;48684;58093;76242;4,8;43493,72;0,3582
940150102;94015;94;1702,3;20226;29226;42012;21786;13442;18273;21893;25567;33613;39400;45989;59344;4,4;24311,06;0,3358
940150103;94015;94;1707,8;17913;28159;37509;19596;10491;16205;19514;24103;31904;35879;40223;50970;4,9;17680,02;0,3108
940150104;94015;94;1511,0;19693;30352;43135;23442;11510;17223;21963;26317;34286;39733;46915;57728;5,0;28742,67;0,3426
940150105;94015;94;1671,2;16662;26990;37341;20679;8687;14596;18687;23146;31098;35462;39771;48454;5,6;20107,41;0,3299
940150106;94015;94;1973,7;16463;25066;35234;18771;8985;14016;18742;22098;28860;32820;37975;49728;5,5;21444,91;0,3392
940160101;94016;94;2896,6;17531;27210;37607;20076;10016;15677;19341;23370;31316;35639;40722;49330;4,9;19312,69;0,3167
940160102;94016;94;1459,5;8763;13840;20876;12113;5002;7932;9768;12020;16635;19494;21981;27829;5,6;9789,14;0,3350
940160103;94016;94;1173,1;20499;29902;41576;21077;12317;18807;22718;26513;33493;38724;44308;56537;4,6;20860,99;0,3147
940160104;94016;94;1817,4;15030;24664;35730;20700;8615;13313;17236;20547;28618;33652;38516;46928;5,4;18005,54;0,3354
940160105;94016;94;1272,6;17366;27958;39104;21738;9221;14339;19839;23810;31555;36122;43121;55491;6,0;23267,22;0,3585
940160106;94016;94;1889,7;10431;16534;24395;13964;5923;8706;11933;14361;19309;22101;26466;31652;5,3;13235,79;0,3388
940160107;94016;94;1789,9;9038;16298;25356;16318;4270;7899;9944;13177;19205;23265;28051;36214;8,5;14676,74;0,3931
940160108;94016;94;1128,7;13477;21986;30410;16933;7539;11420;15326;18526;25187;28416;32927;43533;5,8;15476,73;0,3345
940160109;94016;94;1245,6;21422;31640;44727;23305;12886;19206;23736;27873;36266;41998;47026;59426;4,6;42995,86;0,3579
940160110;94016;94;1615,5;16667;26772;41014;24347;8448;14302;18999;22820;31463;37184;44883;55630;6,6;20746,17;0,3534
940160111;94016;94;1185,6;17439;26625;37251;19812;9901;15831;19475;23277;30577;34476;39372;48014;4,8;109722,64;0,4161
940170101;94017;94;1465,4;14076;23348;34309;20233;6496;11824;15978;20311;27485;32022;37507;47025;7,2;19864,08;0,3690
940170102;94017;94;1133,8;13478;23071;34244;20766;6300;11058;15647;19412;27437;31752;36592;46259;7,3;17543,57;0,3592
940170103;94017;94;1922,4;11901;19317;28080;16179;7504;10227;13478;16129;22627;26049;31129;39649;5,3;15070,75;0,3484
940170201;94017;94;1683,9;13516;21095;30441;16925;7534;12143;14903;18090;24609;27851;33194;41791;5,5;17975,55;0,3464
940170202;94017;94;2146,0;11445;20739;29194;17749;5976;9557;13387;17700;23675;27244;30978;37936;6,3;13727,40;0,3404
940170203;94017;94;1865,6;15067;23907;33492;18425;8130;12674;17355;20642;27299;30728;35822;47040;5,8;21286,22;0,3550
940170301;94017;94;1892,1;10667;18357;26458;15791;5603;9375;11998;15431;21230;24480;30263;39144;7,0;16174,70;0,3774
940170302;94017;94;1896,2;18128;25494;33257;15129;11348;16196;19648;22940;28049;31520;35595;42263;3,7;15416,43;0,2824
940170401;94017;94;1658,0;15452;23178;32341;16889;9481;13617;17405;20270;26972;30738;34761;42001;4,4;14299,65;0,3030
940170402;94017;94;1782,9;12607;19698;28017;15410;6874;10951;14391;17257;22638;26334;29940;36201;5,3;13410,13;0,3194
940170501;94017;94;2079,3;10384;18766;29577;19194;4678;8688;11469;14836;22895;26687;31804;41227;8,8;17389,61;0,3957
940170502;94017;94;1806,0;11948;20487;31330;19382;5988;10126;13392;16579;24547;28949;34091;43217;7,2;19251,43;0,3839
940170601;94017;94;2789,0;7635;15568;25000;17365;4214;6775;8958;12086;19491;23068;27551;34283;8,1;17323,87;0,4042
940170701;94017;94;1407,1;7864;12110;18542;10678;4205;7003;8789;10390;14274;16810;19920;25067;6,0;8985,02;0,3429
940170702;94017;94;1263,9;9957;16029;23108;13151;5047;8684;11224;13921;18395;21300;24790;30696;6,1;11282,99;0,3383
940170703;94017;94;1059,4;8515;14356;20355;11840;4434;7394;9483;12071;16163;18693;21962;26816;6,0;9124,62;0,3321
940170704;94017;94;1376,5;7454;12719;18700;11246;4114;6301;8579;10709;14792;17262;20374;24819;6,0;8717,97;0,3463
940170801;94017;94;1238,4;9077;17545;26631;17554;4563;7023;11187;14861;21480;24549;29753;37611;8,2;15843,34;0,3960
940170901;94017;94;1909,1;9288;15733;23725;14437;4864;7950;10189;12565;18341;21792;26535;34905;7,2;12873,84;0,3727
940171001;94017;94;1366,3;14914;24923;34431;19517;8311;12880;17471;21391;29044;32827;37119;46049;5,5;21177,21;0,3462
940171002;94017;94;1416,4;14367;22328;30805;16438;8155;12294;16102;19375;25446;28637;33641;41517;5,1;14416,16;0,3169
940171101;94017;94;798,0;7750;12289;19256;11506;;;;;;;;;;;
940171102;94017;94;1245,9;7366;13237;18750;11384;3665;6098;8596;10855;15225;17558;20886;26158;7,1;9342,84;0,3582
940171103;94017;94;1418,3;6830;10833;16016;9186;3652;5946;7880;9505;12589;15294;17494;21069;5,8;8057,24;0,3484
940171201;94017;94;1699,3;5605;9352;14369;8764;2898;4778;6304;7843;11259;13046;15714;20376;7,0;7026,40;0,3629
940171202;94017;94;1442,2;6806;10915;16946;10140;2857;5773;7494;9119;12885;15273;18280;23202;8,1;7785,19;0,3561
940171203;94017;94;879,7;6315;10009;14540;8225;2843;5736;7219;8759;12397;13963;15473;19820;7,0;6512,88;0,3308
940171204;94017;94;1270,6;7119;10885;16267;9148;3524;5738;8027;9242;12304;14684;17733;20948;5,9;7199,64;0,3373
940171301;94017;94;1771,8;15673;23954;32578;16905;10349;14483;17349;20664;26789;30471;34634;42186;4,1;14961,29;0,2956
940171302;94017;94;1685,3;16518;24664;33956;17438;10583;14901;18150;22057;27835;31748;36992;45655;4,3;16295,37;0,3024
940171303;94017;94;1480,4;16235;24525;33499;17264;9036;14249;17400;20801;27436;31453;34965;43445;4,8;16076,78;0,3169
940171304;94017;94;1588,2;15850;23834;32157;16307;10435;14070;18039;20999;26946;30627;35664;45498;4,4;19692,20;0,3300
940171401;94017;94;1347,5;10508;17827;25921;15413;5737;8917;12236;15117;20745;24052;28738;35404;6,2;13249,75;0,3501
940180101;94018;94;2589,2;19133;29208;41799;22666;11137;16898;21552;24999;34007;38761;45688;59186;5,3;30096,85;0,3662
940180102;94018;94;1926,7;21024;33240;47866;26842;10723;18418;23376;27792;38122;44339;53355;73039;6,8;34063,48;0,3879
940180103;94018;94;1504,1;24762;36699;53806;29044;15997;22674;26978;31738;41752;48239;59802;79573;5,0;37507,45;0,3611
940180104;94018;94;1623,7;21427;34104;51881;30454;12171;18257;23600;28854;39564;46358;57025;76872;6,3;45575,60;0,4106
940180105;94018;94;1585,0;22100;31365;44855;22755;12181;18677;24082;27693;35734;41178;48405;63140;5,2;26137,26;0,3417
940180106;94018;94;1462,7;14475;22738;32308;17833;8801;12776;15973;18833;25854;30633;35384;43883;5,0;24091,54;0,3611
940180107;94018;94;1379,7;13888;20283;28883;14995;7322;11913;15073;17562;22937;26400;32251;40717;5,6;13593,40;0,3240
940180108;94018;94;3790,5;14458;22746;34295;19837;8064;12799;16367;19427;26480;31450;37653;48614;6,0;20787,89;0,3619
940180109;94018;94;2591,8;15297;23063;33045;17748;8865;13400;16930;19984;27147;30464;35639;43763;4,9;18295,97;0,3315
940180110;94018;94;2503,2;20351;31615;46267;25916;10515;17403;23061;27024;36978;42352;51730;68297;6,5;31543,30;0,3744
940190101;94019;94;1442,2;17341;22850;29507;12166;11400;15813;18589;20636;25377;28201;31580;37301;3,3;13564,91;0,2589
940190102;94019;94;1503,2;18237;25571;35540;17303;10857;16634;19867;22797;29499;33458;38620;49945;4,6;24018,76;0,3373
940190103;94019;94;1736,9;19480;29953;46162;26682;11836;17148;21228;25229;34585;41142;51267;71476;6,0;70256,32;0,4554
940190104;94019;94;1731,0;21082;29956;40414;19332;13948;19093;22816;25589;32939;37679;43071;52018;3,7;40669,39;0,3378
940190105;94019;94;1544,8;15607;22890;30399;14793;9247;13587;17709;20545;24936;27899;32196;38025;4,1;13808,25;0,2898
940190106;94019;94;1174,8;6732;11341;17109;10377;2476;5845;7500;8814;13471;15434;18542;24499;9,9;9336,30;0,3820
940190107;94019;94;1886,3;7490;12453;19226;11736;3472;6346;8488;10496;14949;17817;21037;26262;7,6;9622,35;0,3628
940190108;94019;94;1823,7;11552;19083;25969;14417;6626;9942;13139;15871;21292;24489;27936;33659;5,1;10769,40;0,3073
940210102;94021;94;1337,4;18234;25677;35953;17719;10371;15966;19580;22674;29861;33887;38830;48372;4,7;17026,80;0,3143
940210103;94021;94;1393,8;20806;27601;35211;14405;14136;18710;22073;24792;29875;33085;38164;44600;3,2;15441,12;0,2607
940210104;94021;94;754,8;11751;19414;27080;15329;;;;;;;;;;;
940210105;94021;94;1955,6;17104;25261;34736;17632;8704;15206;18979;22344;28503;32611;37845;47395;5,4;16676,06;0,3148
940210106;94021;94;1539,8;14477;21934;29892;15415;7582;12067;16128;19188;24759;27887;32066;39312;5,2;13754,97;0,3065
940210107;94021;94;1464,3;7960;12970;19017;11057;3800;7001;8649;10658;14859;17501;20461;24425;6,4;8614,94;0,3390
940210108;94021;94;2231,7;10018;16042;24135;14117;5437;8609;11275;13528;18721;22044;26793;34159;6,3;12079,65;0,3491
940210109;94021;94;1368,6;11692;17329;25022;13330;6279;10081;12892;14978;20506;23155;26840;31479;5,0;10388,18;0,3055
940220101;94022;94;3902,7;9278;16261;24543;15265;4813;8022;10430;13076;19220;22733;26751;33354;6,9;12528,99;0,3647
940220102;94022;94;1104,2;9713;15713;24003;14290;4641;8492;10572;12916;18449;22457;25893;31321;6,7;12185,16;0,3515
940220103;94022;94;2844,4;10867;18486;28286;17419;5863;9142;12495;15180;22300;25994;30838;39231;6,7;15798,06;0,3711
940220104;94022;94;3247,6;11949;20804;30226;18277;6352;10248;13793;17221;24405;27953;32991;40468;6,4;18820,41;0,3574
940220105;94022;94;1237,0;9277;15137;24647;15370;4409;7938;10425;12702;18742;22990;26931;35023;7,9;12922,71;0,3785
940220106;94022;94;1655,2;15224;22767;32578;17354;8073;13155;16946;19957;25907;29328;35486;43584;5,4;20540,18;0,3287
940220107;94022;94;1561,0;6452;11291;16640;10188;3204;5772;7354;9253;13079;15236;18247;23183;7,2;9401,08;0,3721
