accessibility,activesentropy,collcost,constrcost,empentropy,euclpace,expcollab,extdecrepitude,extgrowth,failed,gametype,lambdaacc,realcollab,regionalproba,stability,traveldistance,wantedcollab,withextd
0.6835947624655361,0.9988515932021467,3.0000000000000003E-4,0.001,0.9970935740854235,6.0,0.5284782039427153,0.48346590298742315,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.1001453474771852,39.81207124186306,0.5,true
0.6844447873456363,0.9985840631557394,3.0000000000000003E-4,0.001,0.9971413547634249,6.0,0.5284782039426906,0.29607049175642935,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.04492358282738788,39.67770422960552,0.5,true
0.684281325320402,0.9985212939289896,3.0000000000000003E-4,0.001,0.9969752440859069,6.0,0.5284782039427103,0.3325335156047343,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.057502018406420594,39.70340533386789,0.25,true
0.6836750973171466,0.9988857077357575,3.0000000000000003E-4,0.001,0.9971546038663834,6.0,0.5284782039426997,0.29833752896054794,13.0,0.0,discrete-choices,0.01,0.5,0.0,0.03648665321764026,39.80100001661697,0.75,true
0.6833872163515482,0.9988808557912345,3.0000000000000003E-4,0.001,0.9970857912444984,6.0,0.528478203942706,0.36864654272049135,13.0,0.0,discrete-choices,0.01,0.75,0.0,0.05574675957158825,39.844560125009515,0.875,true
0.6835211624966177,0.998676077849802,3.0000000000000003E-4,0.001,0.9965759603156714,6.0,0.5284782039427249,0.3291126943697424,13.0,0.0,discrete-choices,0.01,0.5,0.0,0.04668985229479733,39.82261880495225,0.75,true
0.6835817138196879,0.9987451786875339,3.0000000000000003E-4,0.001,0.9969061897846445,6.0,0.52847820394273,0.263424285662081,9.0,0.0,discrete-choices,0.01,0.5,0.0,0.031456529048371096,39.81317592199751,0.75,true
0.683556826788407,0.998738909663628,3.0000000000000003E-4,0.001,0.9968120575554568,6.0,0.5284782039427272,0.3554490449321994,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.05234139813523151,39.81676868527148,0.375,true
0.6837447392922681,0.9987850559043528,3.0000000000000003E-4,0.001,0.9970845174301228,6.0,0.5284782039427302,0.2633628636148141,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.0357539888039309,39.78773762256516,0.5,true
0.6836581739767555,0.9987155346353406,3.0000000000000003E-4,0.001,0.99691912458893,6.0,0.5284782039426958,0.24019119898218602,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.03524298012348096,39.801961174919725,0.625,true
0.6837422578081137,0.9989164413170378,3.0000000000000003E-4,0.001,0.9971894008857759,6.0,0.5284782039427286,0.18225702827059495,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.05716087403185123,39.78995319099465,0.625,true
0.6838616966306954,0.998839862606046,3.0000000000000003E-4,0.001,0.9971713839893018,6.0,0.5284782039427137,0.17445488903871906,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.05627822191939873,39.77202850368409,0.375,true
0.6836163403671983,0.9988765295323592,3.0000000000000003E-4,0.001,0.997143528531195,6.0,0.5284782039426945,0.24427547862335072,9.0,0.0,discrete-choices,0.01,0.0,0.0,0.036541280820307706,39.809437778789025,0.25,true
0.684503285684965,0.9985966182329071,3.0000000000000003E-4,0.001,0.9971894778942391,6.0,0.5284782039427139,0.15201691575801218,5.0,0.0,discrete-choices,0.01,0.0,0.0,0.057019597187285484,39.66738118537353,0.25,true
0.6835332837540308,0.9989669096169436,3.0000000000000003E-4,0.001,0.997170315506274,6.0,0.5284782039426951,0.1874338428734659,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.0573346580459598,39.822916794101786,0.5,true
0.6838021370598438,0.9988655566828623,3.0000000000000003E-4,0.001,0.9972074392416821,6.0,0.5284782039427182,0.12970975905053114,1.0,0.0,discrete-choices,0.01,0.5,0.0,0.07226372067954105,39.781794461426195,0.75,true
0.6840979501471791,0.9987464429293552,3.0000000000000003E-4,0.001,0.9971790564931509,6.0,0.5284782039427174,0.12917382432727972,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.0689930144542511,39.73472428313201,0.625,true
0.6835470176394994,0.9987860535796829,3.0000000000000003E-4,0.001,0.9970358662729056,6.0,0.5284782039427031,0.1411768610980163,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.07487107466393308,39.81958785921623,0.375,true
0.6835687121895532,0.9988062186604855,1.0E-4,0.001,0.9970714247715445,6.0,0.5567486303713544,0.38384917956344033,17.0,0.0,discrete-choices,0.01,0.75,0.0,0.07470056844832797,39.81660636274844,0.875,true
0.6841098606958408,0.99875871698154,3.0000000000000003E-4,0.001,0.9971894566169582,6.0,0.5284782039426921,0.1275499448151503,1.0,0.0,discrete-choices,0.01,0.0,0.0,0.06901953930338825,39.732684807491566,0.25,true
0.6835400687472865,0.9988423181412623,1.0E-4,0.001,0.9970760035647711,6.0,0.5567486303713387,0.4583713464723313,17.0,0.0,discrete-choices,0.01,0.5,0.0,0.09583889235691176,39.820988780431996,0.5,true
0.683799581971925,0.9986593962064427,1.0E-4,0.001,0.996908775788721,6.0,0.5567486303713531,0.3062399414834143,13.0,0.0,discrete-choices,0.01,0.5,0.0,0.040378008739963805,39.77986641411512,0.625,true
0.6836256101454494,0.998950081788051,1.0E-4,0.001,0.99717245250423,6.0,0.5567486303713405,0.5136056120920638,17.0,0.0,discrete-choices,0.01,0.25,0.0,0.09999233952743912,39.80779474138452,0.5,true
0.6839047942382461,0.998597537193861,1.0E-4,0.001,0.9969496707521579,6.0,0.5567486303713626,0.3976949984034004,17.0,0.0,discrete-choices,0.01,0.25,0.0,0.07927285496103403,39.76347663850631,0.5,true
0.6837247570919961,0.9989005707219714,1.0E-4,0.001,0.9971735764167652,6.0,0.5567486303713395,0.3730630634406091,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.04897444239765854,39.79170528675963,0.5,true
0.6835002588723926,0.9988361739100633,1.0E-4,0.001,0.9970651370480589,6.0,0.5567486303713646,0.2419963540186911,9.0,0.0,discrete-choices,0.01,0.5,0.0,0.03951747307889369,39.827030695870825,0.75,true
0.684117320707998,0.998673080299446,1.0E-4,0.001,0.9971681177564036,6.0,0.5567486303713719,0.27699124211808185,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.032044619255850074,39.73141684859962,0.5,true
0.6840898246737461,0.9987575699633329,1.0E-4,0.001,0.9971907879365285,6.0,0.5567486303713446,0.24802495875562272,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.027731599799964965,39.734986397550685,0.375,true
0.6834499684644408,0.9989661740985901,1.0E-4,0.001,0.9971249145183907,6.0,0.556748630371336,0.27003267171424383,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.029692789845882493,39.83499094631445,0.5,true
0.6840750224687854,0.9987005307555236,1.0E-4,0.001,0.9971227918630418,6.0,0.556748630371366,0.16922401488583502,5.0,0.0,discrete-choices,0.01,0.0,0.0,0.055494865845328936,39.73754252981814,0.25,true
0.6834819617623675,0.9987871318103531,1.0E-4,0.001,0.9969181908569209,6.0,0.5567486303713614,0.2565633706906034,9.0,0.0,discrete-choices,0.01,0.0,0.0,0.037070323859942425,39.82897040571162,0.25,true
0.6842038921094509,0.9987142238943211,1.0E-4,0.001,0.9971749284927108,6.0,0.5567486303713514,0.16537476260913944,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.05569803558016688,39.71748178922938,0.5,true
0.6835739904688518,0.9987512701981778,1.0E-4,0.001,0.9969518808478212,6.0,0.5567486303713467,0.18723931854431752,5.0,0.0,discrete-choices,0.01,0.5,0.0,0.061466952370688235,39.81513005097908,0.75,true
0.6836931910616812,0.9988411575293923,1.0E-4,0.001,0.9971451646516691,6.0,0.5567486303713762,0.17825184589714474,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.05913415027405067,39.797804016262994,0.5,true
0.6840863393071226,0.998459571328427,1.0E-4,0.001,0.996600131113123,6.0,0.5567486303713522,0.2203724698983514,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.03688961449024991,39.7339714574577,0.5,true
0.6837560477453403,0.9988318049460004,1.0E-4,0.001,0.997131624979857,6.0,0.5567486303713425,0.12356309234891731,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.07549075941328252,39.78594790821036,0.5,true
0.6838825462728535,0.9987483502739387,9.000000000000001E-4,0.001,0.9971068628476262,6.0,0.625,0.48061451566946334,17.0,0.0,simple-nash,0.01,0.25,0.0,0.09236838215535653,39.76639308184239,0.625,true
0.6841054172907205,0.9987158108517051,1.0E-4,0.001,0.9971500843995483,6.0,0.5567486303713238,0.129675920323984,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.06943500015919477,39.7330585038316,0.375,true
0.6837637802885992,0.998631136545173,9.000000000000001E-4,0.001,0.9966079518924477,6.0,0.875,0.4818132909729667,17.0,0.0,simple-nash,0.01,0.75,0.0,0.09895985328357675,39.78414304491349,0.875,true
0.6838616966306948,0.9988398626060466,9.000000000000001E-4,0.001,0.9971713839893018,6.0,0.5,0.37120480568244874,17.0,0.0,simple-nash,0.01,0.25,0.0,0.06714943065614026,39.77202850368409,0.5,true
0.6836079899872148,0.9986892498780483,1.0E-4,0.001,0.9966008904803859,6.0,0.5567486303713571,0.13919064193093267,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.07957942666927764,39.808391058985265,0.375,true
0.6841582944854235,0.9987482455640286,1.0E-4,0.001,0.9971728736786247,6.0,0.5567486303713297,0.1287056230282158,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.06790930899669965,39.72460702354066,0.375,true
0.6837076536977293,0.9986097136548684,9.000000000000001E-4,0.001,0.9966001345001884,6.0,0.625,0.2938693077379833,13.0,0.0,simple-nash,0.01,0.25,0.0,0.03809892818837176,39.79402306562196,0.625,true
0.6844815807598286,0.9984656280324593,9.000000000000001E-4,0.001,0.9969685336373018,6.0,0.625,0.24640019546354183,13.0,0.0,simple-nash,0.01,0.5,0.0,0.026669203325712612,39.67096455361925,0.625,true
0.6842402706181105,0.9986555162305321,9.000000000000001E-4,0.001,0.9971407836699387,6.0,0.375,0.3266351146271845,17.0,0.0,simple-nash,0.01,0.0,0.0,0.054038174635123726,39.71100855202869,0.375,true
0.6839312352494769,0.9988342710936137,9.000000000000001E-4,0.001,0.9971980421238306,6.0,0.75,0.30877384020768134,13.0,0.0,simple-nash,0.01,0.5,0.0,0.03615310444417502,39.760044451218405,0.75,true
